Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn,Prediction,Segment
77,1,53,93.04,1,1,4964.94,0,0,Loyal
24,0,6,89.36,1,3,510.24,1,1,At Risk
31,0,64,124.49,0,2,7945.08,0,0,Loyal
49,0,29,29.87,2,2,859.61,0,0,Loyal
25,1,71,130.39,2,3,9344.77,1,1,At Risk
44,0,12,49.38,0,3,568.22,1,0,Dormant
70,1,40,56.39,0,0,2265.12,0,0,Loyal
67,1,17,25.35,1,3,351.29,0,0,Dormant
76,1,15,76.04,2,0,1159.52,0,0,Dormant
74,0,8,102.85,0,1,837.37,1,1,At Risk
20,0,49,80.93,2,3,3929.97,0,0,Loyal
44,0,7,97.63,0,3,593.38,1,1,At Risk
47,0,11,107.09,0,1,1155.47,1,1,At Risk
51,0,46,33.22,1,1,1528.29,0,0,Loyal
43,1,27,85.1,2,0,2330.38,0,0,Loyal
75,0,44,114.29,2,2,5043.62,0,0,Loyal
54,0,62,113.6,1,3,6974.42,1,1,At Risk
57,1,18,60.32,1,2,1092.83,0,0,Dormant
68,0,41,12.3,0,2,462.49,1,1,At Risk
39,1,20,35.88,0,2,756.08,0,0,Dormant
49,0,23,103.16,1,0,2379.26,0,0,Dormant
58,0,45,99.79,0,2,4451.83,0,0,Loyal
19,1,35,120.08,0,3,4226.7,0,0,Loyal
64,1,50,19.07,2,1,912.22,0,0,Loyal
25,0,29,27.29,0,3,866.28,0,0,Loyal
59,0,2,145.91,1,2,342.26,1,1,At Risk
24,1,42,76.27,0,1,3148.98,0,0,Loyal
36,1,33,26.02,0,2,895.49,0,0,Loyal
50,1,36,115.33,1,3,4151.58,0,0,Loyal
71,1,59,12.89,0,0,772.11,0,0,Loyal
19,0,19,79.24,1,0,1495.24,0,0,Dormant
20,1,38,91.65,0,0,3478.88,1,0,Loyal
45,0,60,51.35,2,2,2986.13,0,0,Loyal
31,0,3,76.59,1,0,285.63,0,0,Dormant
32,1,15,119.46,0,0,1811.7,1,1,At Risk
38,0,5,73.78,1,0,433.86,0,0,Dormant
31,0,37,129.05,0,1,4764.36,1,1,At Risk
76,1,21,140.32,2,2,2926.25,0,0,Dormant
57,1,33,19.34,0,2,605.81,1,0,Loyal
35,1,51,11.96,0,0,603.08,0,0,Loyal
71,0,17,71.32,2,2,1268.19,0,0,Dormant
66,0,71,16.35,2,1,1250.22,0,0,Loyal
56,0,66,108.69,1,0,7095.75,0,0,Loyal
37,0,64,18.34,0,0,1159.64,0,0,Loyal
18,0,61,49.48,0,2,3061.64,0,0,Loyal
26,1,2,128.79,0,3,310.74,1,1,At Risk
26,1,12,64.17,0,1,684.89,0,0,Dormant
60,0,12,114.44,0,3,1451.0,0,0,Dormant
68,1,66,12.99,0,2,904.75,0,0,Loyal
55,1,62,92.45,2,1,5805.23,0,0,Loyal
56,0,55,66.82,1,3,3739.98,0,0,Loyal
46,1,2,105.18,0,2,174.08,1,1,At Risk
32,1,42,119.37,0,2,5062.17,1,1,At Risk
37,0,27,68.94,1,2,1914.69,0,0,Loyal
55,1,72,48.06,1,0,3477.06,0,0,Loyal
58,1,30,80.96,1,2,2491.46,0,0,Loyal
47,0,43,84.09,0,2,3597.93,0,0,Loyal
64,0,68,73.56,1,0,5061.23,0,0,Loyal
43,1,3,55.28,2,2,167.76,0,0,Dormant
71,1,23,119.41,0,1,2803.95,0,0,Dormant
72,1,67,61.71,1,3,4125.52,0,0,Loyal
23,0,43,11.17,2,1,477.54,0,0,Loyal
56,1,45,59.97,0,3,2624.29,0,0,Loyal
34,0,52,19.12,0,2,1059.38,0,0,Loyal
23,0,71,36.23,1,1,2511.97,0,0,Loyal
45,0,51,47.48,0,3,2442.11,0,0,Loyal
26,0,23,132.72,0,0,3027.33,1,1,At Risk
44,1,2,64.05,2,3,99.39,1,1,At Risk
52,1,16,105.51,0,3,1625.43,1,1,At Risk
63,1,46,117.73,0,2,5337.89,1,1,At Risk
23,0,52,89.43,0,2,4627.33,1,1,At Risk
21,0,11,59.93,0,3,700.14,1,1,At Risk
33,0,63,18.12,0,2,1082.55,0,0,Loyal
40,0,72,11.46,0,3,815.97,0,0,Loyal
65,1,2,38.74,0,0,62.18,0,0,Dormant
40,0,36,108.49,0,0,3889.11,1,1,At Risk
46,0,10,93.08,0,3,999.7,1,1,At Risk
58,0,4,70.89,0,2,360.19,1,1,At Risk
21,1,27,61.35,2,3,1756.52,0,0,Loyal
79,1,59,110.33,0,1,6461.49,1,1,At Risk
57,1,4,12.15,0,2,70.19,0,0,Dormant
73,1,18,77.42,2,3,1418.98,0,0,Dormant
57,0,55,36.05,2,1,1964.56,0,0,Loyal
79,0,43,30.58,0,1,1318.81,1,1,At Risk
41,0,15,149.76,0,2,2222.53,1,1,At Risk
23,0,29,36.18,1,0,969.8,0,0,Loyal
57,1,54,27.45,0,0,1542.77,1,1,At Risk
23,1,66,26.14,2,2,1773.84,0,0,Loyal
75,1,19,16.95,2,2,384.37,0,0,Dormant
31,1,55,33.23,1,2,1891.25,0,0,Loyal
31,1,13,146.85,0,2,1803.58,0,0,Dormant
67,0,63,148.15,2,3,9352.42,1,1,At Risk
62,1,20,23.89,0,2,504.11,1,1,At Risk
64,0,59,129.84,1,3,7680.5,0,0,Loyal
52,0,22,82.43,0,1,1765.24,1,1,At Risk
23,0,36,19.45,1,2,746.58,0,0,Loyal
40,0,67,90.26,0,0,6108.98,1,0,Loyal
79,0,68,83.37,0,1,5692.25,1,0,Loyal
37,1,30,80.63,2,2,2426.8,0,0,Loyal
34,0,43,18.29,1,0,838.13,0,0,Loyal
37,1,53,66.39,0,0,3491.8,1,1,At Risk
65,1,34,79.69,0,0,2788.18,0,0,Loyal
23,0,12,103.07,0,3,1248.79,1,1,At Risk
57,0,39,14.57,0,0,589.58,0,0,Loyal
78,1,1,48.02,0,3,86.55,1,1,At Risk
45,1,6,77.58,2,0,426.65,1,1,At Risk
30,0,56,68.45,0,2,3758.73,0,0,Loyal
46,0,22,128.84,2,0,2793.83,1,1,At Risk
79,1,12,83.22,0,1,1010.68,1,1,At Risk
62,2,48,21.03,2,2,969.62,0,0,Loyal
37,0,28,35.69,0,2,914.67,0,0,Loyal
75,1,64,136.2,2,2,8762.92,0,0,Loyal
34,1,47,58.87,2,3,2792.09,0,0,Loyal
70,1,29,54.33,0,3,1556.69,0,0,Loyal
72,0,58,85.63,0,3,4991.23,1,1,At Risk
71,0,54,98.99,2,3,5315.2,0,0,Loyal
52,0,25,15.91,0,1,419.28,0,0,Loyal
62,0,37,61.54,0,2,2330.11,1,1,At Risk
56,1,56,56.83,0,2,3285.49,1,1,At Risk
69,0,20,115.46,0,2,2384.67,0,0,Dormant
54,1,3,143.23,1,2,450.57,1,1,At Risk
60,0,8,62.56,1,1,429.93,0,0,Dormant
40,1,7,60.25,0,1,434.82,1,1,At Risk
35,1,71,82.8,1,0,5838.84,0,0,Loyal
53,1,51,69.38,1,1,3569.41,0,0,Loyal
37,1,37,100.85,0,2,3756.36,1,1,At Risk
71,1,15,41.26,0,2,565.49,0,0,Dormant
77,1,12,149.77,0,0,1766.06,0,0,Dormant
76,1,4,53.73,0,3,293.89,0,0,Dormant
24,1,4,124.51,2,2,498.65,0,1,At Risk
53,2,27,136.14,2,2,3704.31,0,0,Loyal
59,1,9,30.24,0,2,290.19,0,0,Dormant
18,1,28,98.95,1,2,2813.16,0,0,Loyal
66,0,25,69.05,0,3,1666.66,0,0,Loyal
54,1,41,92.09,1,3,3751.16,0,0,Loyal
66,0,62,121.37,2,2,7552.98,0,0,Loyal
52,1,14,97.5,0,1,1457.45,0,0,Dormant
58,1,62,10.3,0,0,675.77,0,0,Loyal
20,1,15,53.13,0,0,834.98,0,0,Dormant
52,0,5,33.61,1,1,185.65,1,0,Dormant
46,1,59,41.1,0,1,2403.48,0,0,Loyal
26,1,40,14.4,0,2,630.93,0,0,Loyal
54,1,55,150.0,0,1,8258.59,1,1,At Risk
77,0,23,23.49,1,3,603.93,0,0,Dormant
73,1,57,131.02,0,2,7525.01,0,0,Loyal
59,2,62,137.92,0,2,8651.23,1,1,At Risk
64,1,69,40.71,2,2,2847.06,0,0,Loyal
42,1,71,35.77,1,0,2494.13,0,0,Loyal
29,1,9,71.3,1,0,574.31,0,1,At Risk
55,1,57,21.06,0,2,1187.89,1,1,At Risk
24,1,5,128.79,1,3,562.91,1,1,At Risk
24,2,58,15.94,1,3,900.21,0,0,Loyal
72,0,44,64.49,0,2,2792.47,1,1,At Risk
21,1,4,113.38,1,1,523.65,0,0,Dormant
78,1,3,117.06,0,0,392.57,1,1,At Risk
62,0,53,55.84,1,1,2954.27,0,0,Loyal
64,1,25,15.02,0,2,404.35,1,0,Loyal
48,0,49,139.3,0,2,6812.16,0,0,Loyal
67,0,37,128.17,1,3,4750.44,0,0,Loyal
67,1,56,80.82,1,1,4521.57,0,0,Loyal
56,0,9,77.13,0,2,728.4,1,1,At Risk
27,0,24,109.94,0,1,2569.62,0,0,Dormant
65,0,49,137.23,1,2,6711.23,0,0,Loyal
40,0,50,73.09,2,2,3598.41,0,0,Loyal
43,1,54,92.3,0,0,4947.51,0,0,Loyal
40,1,2,74.15,1,3,148.21,0,0,Dormant
46,0,72,53.95,2,2,3802.63,0,0,Loyal
25,0,53,60.26,0,0,3200.34,0,0,Loyal
36,0,29,76.85,2,3,2275.49,0,0,Loyal
46,0,66,134.37,0,3,8913.06,1,1,At Risk
60,0,44,10.22,1,0,497.21,0,0,Loyal
70,1,60,96.33,0,3,5768.58,0,0,Loyal
23,1,10,149.35,0,2,1476.44,1,1,At Risk
46,1,47,11.44,0,3,519.69,0,0,Loyal
41,0,66,19.4,0,0,1244.0,0,0,Loyal
73,1,29,73.54,0,0,2049.29,1,1,At Risk
27,1,16,75.62,0,1,1243.68,1,1,At Risk
68,1,53,28.36,0,0,1505.9,0,0,Loyal
77,0,43,11.39,0,2,485.89,0,0,Loyal
31,1,19,50.24,0,2,1025.71,0,0,Dormant
69,0,34,110.83,0,0,3797.96,1,1,At Risk
23,0,27,45.79,1,2,1284.5,0,0,Loyal
21,2,7,73.63,0,2,577.74,1,1,At Risk
75,0,34,49.68,2,3,1672.15,0,0,Loyal
69,1,44,57.02,2,0,2548.31,0,0,Loyal
32,0,25,90.13,1,3,2236.26,0,0,Loyal
54,1,16,95.46,1,0,1563.98,0,0,Dormant
65,1,35,10.14,2,2,412.66,0,0,Loyal
75,1,57,140.06,1,2,7951.33,0,0,Loyal
56,0,29,134.47,1,3,3934.32,0,0,Loyal
45,1,66,124.22,2,2,8172.05,0,0,Loyal
19,0,28,146.11,0,0,4041.1,0,0,Loyal
30,1,29,58.81,0,3,1716.28,0,0,Loyal
19,1,29,47.01,0,1,1241.86,0,0,Loyal
77,0,15,55.65,0,3,866.77,0,0,Dormant
75,1,60,108.57,1,3,6555.66,0,0,Loyal
79,1,44,28.82,0,2,1282.26,0,0,Loyal
58,1,62,79.87,2,3,4931.24,0,0,Loyal
49,1,18,26.34,0,3,447.08,0,0,Dormant
69,1,39,33.99,2,0,1323.38,0,0,Loyal
22,1,43,10.43,0,3,403.63,1,0,Loyal
20,0,1,53.05,0,0,84.09,0,0,Dormant
19,2,21,32.25,0,0,718.05,0,0,Dormant
31,0,2,28.98,2,1,165.11,0,0,Dormant
75,0,62,53.47,1,3,3250.04,0,0,Loyal
57,1,14,147.61,0,2,1987.32,1,1,At Risk
69,0,60,87.04,0,2,5239.17,1,1,At Risk
79,0,66,29.75,2,2,2017.44,0,0,Loyal
61,0,7,31.88,0,3,208.58,1,1,At Risk
66,0,44,128.74,0,1,5668.85,0,0,Loyal
46,1,55,62.62,1,3,3426.03,0,0,Loyal
65,1,33,107.75,2,3,3581.59,0,0,Loyal
55,1,18,37.73,0,3,598.31,0,0,Dormant
23,1,49,96.65,0,2,4779.51,0,0,Loyal
67,1,44,22.57,1,3,953.83,0,0,Loyal
51,0,69,116.33,1,3,8011.15,0,0,Loyal
25,1,26,114.0,1,3,2960.64,1,1,At Risk
76,1,9,104.89,1,2,1019.6,1,1,At Risk
72,0,58,70.95,0,0,4006.36,0,0,Loyal
63,0,16,93.58,1,3,1542.58,0,0,Dormant
19,0,7,54.79,0,1,310.63,1,1,At Risk
43,0,24,68.65,1,1,1607.03,0,0,Dormant
80,0,43,115.93,1,2,4924.22,0,0,Loyal
34,0,52,96.94,0,2,5066.67,1,1,At Risk
76,1,43,68.53,1,2,3023.16,0,0,Loyal
41,0,18,66.67,0,0,1230.83,0,0,Dormant
48,1,17,96.78,0,0,1641.31,0,0,Dormant
33,1,65,93.95,1,2,6070.72,0,0,Loyal
75,0,67,33.4,2,3,2234.48,0,0,Loyal
67,0,48,115.84,0,3,5598.71,1,1,At Risk
38,0,53,69.86,1,0,3694.04,0,0,Loyal
55,0,60,69.35,0,3,4113.22,1,1,At Risk
43,1,33,57.48,2,2,1910.84,0,0,Loyal
34,0,2,58.48,2,2,127.46,0,0,Dormant
67,1,9,55.17,1,0,474.34,0,0,Dormant
63,1,71,77.34,1,3,5505.81,0,0,Loyal
59,0,69,54.39,0,0,3807.25,1,1,At Risk
80,0,54,125.6,0,1,6851.23,0,1,At Risk
21,1,38,131.74,1,2,5012.52,0,0,Loyal
67,1,6,103.3,0,2,597.12,1,1,At Risk
60,1,43,110.58,1,1,4755.61,0,0,Loyal
71,1,37,74.28,1,3,2782.3,0,0,Loyal
65,0,61,40.13,0,3,2402.47,0,0,Loyal
79,0,8,21.0,2,2,151.62,0,0,Dormant
21,1,58,94.82,0,3,5565.81,1,1,At Risk
76,1,38,19.54,0,3,777.37,0,0,Loyal
36,2,61,76.1,2,2,4545.4,0,0,Loyal
55,1,10,122.65,0,0,1231.88,1,1,At Risk
42,1,12,11.0,1,0,175.11,0,0,Dormant
25,0,53,149.62,0,1,8012.7,1,1,At Risk
35,2,12,43.85,2,2,500.55,0,0,Dormant
68,0,44,90.8,0,3,3941.99,0,0,Loyal
35,0,21,25.65,0,3,550.15,0,0,Dormant
65,0,58,126.96,0,2,7318.95,1,1,At Risk
75,1,25,59.22,2,0,1444.42,0,0,Loyal
24,1,23,85.01,0,3,1934.94,0,0,Dormant
74,0,16,146.19,0,1,2397.16,0,0,Dormant
34,1,26,62.79,0,2,1645.4,0,0,Loyal
76,1,14,85.65,0,1,1145.26,0,0,Dormant
20,1,67,61.55,0,0,4096.25,0,0,Loyal
39,0,60,38.43,2,2,2334.4,0,0,Loyal
32,1,62,86.12,1,1,5323.85,0,0,Loyal
48,0,15,94.46,0,1,1446.93,0,0,Dormant
53,0,66,25.91,2,2,1746.99,0,0,Loyal
43,1,48,10.47,2,0,489.41,0,0,Loyal
65,1,15,18.71,1,0,321.63,0,0,Dormant
31,0,27,95.7,0,2,2605.04,0,1,At Risk
75,0,66,117.17,0,2,7641.91,0,0,Loyal
34,0,31,37.4,2,2,1087.36,0,0,Loyal
26,1,49,117.9,0,0,5783.74,1,1,At Risk
24,2,49,36.31,0,2,1699.3,0,0,Loyal
63,1,11,37.79,0,1,450.31,1,1,At Risk
44,1,62,103.96,0,3,6501.95,1,1,At Risk
45,1,63,124.33,0,2,7918.8,0,0,Loyal
72,1,6,149.36,0,0,927.82,1,1,At Risk
29,0,34,149.38,0,1,5098.99,1,1,At Risk
34,0,14,78.86,0,3,1165.07,0,0,Dormant
26,1,29,39.42,0,3,1085.09,0,0,Loyal
61,1,44,47.81,2,2,2065.42,0,0,Loyal
61,0,6,65.39,0,2,439.53,0,0,Dormant
25,1,19,82.72,0,1,1683.17,0,0,Dormant
44,0,65,65.47,2,2,4254.01,0,0,Loyal
77,0,59,130.51,1,0,7692.55,0,0,Loyal
59,0,51,26.92,2,3,1244.23,0,0,Loyal
29,0,46,134.74,1,0,6202.54,0,0,Loyal
54,1,34,76.4,0,0,2659.5,1,1,At Risk
37,1,45,42.53,0,0,1926.26,1,1,At Risk
18,1,20,45.46,0,1,808.18,0,0,Dormant
26,0,6,135.02,0,0,765.18,1,1,At Risk
64,1,52,132.7,1,3,6935.71,0,0,Loyal
41,0,41,32.49,0,0,1320.91,1,1,At Risk
78,0,44,141.21,0,1,6240.77,0,0,Loyal
51,0,1,30.09,2,1,135.76,1,1,At Risk
53,0,22,28.53,0,2,556.35,0,0,Dormant
21,0,4,18.61,1,1,142.27,0,0,Dormant
46,1,40,107.09,0,0,4283.46,1,1,At Risk
40,0,52,11.89,0,0,586.02,1,0,Loyal
52,1,27,149.73,1,1,4075.5,0,0,Loyal
33,0,35,115.25,0,0,4070.56,0,0,Loyal
25,0,43,125.52,0,1,5487.19,0,0,Loyal
44,1,64,49.83,1,0,3178.02,0,0,Loyal
56,1,52,103.16,0,3,5325.84,1,1,At Risk
75,0,1,71.57,0,3,32.21,1,1,At Risk
29,0,38,92.1,2,3,3525.28,0,0,Loyal
61,0,30,42.62,0,1,1330.16,1,1,At Risk
21,0,20,135.91,2,3,2784.61,0,0,Dormant
64,1,39,36.8,0,2,1466.58,0,0,Loyal
42,0,3,125.8,0,3,327.99,1,1,At Risk
23,1,19,115.6,0,2,2199.14,1,1,At Risk
20,0,56,57.86,0,2,3364.81,0,0,Loyal
56,1,16,83.92,1,2,1295.03,0,0,Dormant
71,0,21,98.23,0,3,2038.55,0,0,Dormant
41,1,1,43.34,0,0,116.21,1,1,At Risk
38,1,8,31.14,1,2,323.73,0,0,Dormant
23,1,4,140.21,0,2,494.66,1,1,At Risk
50,0,13,89.78,1,2,1146.06,0,0,Dormant
25,1,64,145.19,1,0,9290.26,0,0,Loyal
50,1,38,11.61,0,3,379.84,0,0,Loyal
65,0,20,127.4,0,1,2468.14,1,1,At Risk
20,1,5,122.63,0,1,672.35,1,1,At Risk
77,1,48,66.16,0,2,3186.21,0,0,Loyal
19,1,64,124.87,0,2,8047.41,0,0,Loyal
55,0,66,114.52,0,1,7542.72,0,0,Loyal
57,1,19,54.55,0,2,1057.13,0,0,Dormant
73,0,37,98.39,2,2,3670.26,0,0,Loyal
56,0,40,111.49,0,0,4403.14,0,0,Loyal
56,1,63,92.93,0,2,5797.93,0,0,Loyal
41,0,26,25.52,1,1,598.32,0,0,Loyal
38,1,44,38.64,0,3,1707.06,1,0,Loyal
68,0,72,29.03,1,1,2075.09,0,0,Loyal
35,0,39,113.33,0,2,4506.11,0,0,Loyal
52,0,37,138.24,0,3,5070.03,1,1,At Risk
28,1,68,138.2,1,1,9405.23,0,0,Loyal
28,1,68,37.53,0,3,2489.48,1,0,Loyal
20,0,13,136.01,0,0,1727.09,1,1,At Risk
77,1,39,25.13,2,2,1086.02,0,0,Loyal
40,0,13,82.7,0,3,1079.71,0,0,Dormant
18,1,3,104.71,0,1,280.37,1,1,At Risk
80,1,9,40.64,0,3,313.37,1,1,At Risk
40,1,35,108.51,0,1,3775.86,0,0,Loyal
39,1,46,112.78,0,0,5126.27,1,1,At Risk
76,1,22,80.44,0,3,1775.22,0,0,Dormant
59,0,40,18.25,0,0,746.9,0,0,Loyal
47,0,62,124.74,0,2,7778.95,0,0,Loyal
19,1,12,127.21,0,0,1560.04,1,1,At Risk
75,1,49,65.98,0,1,3262.07,0,0,Loyal
34,0,8,29.84,1,3,338.22,1,1,At Risk
58,0,34,28.87,0,2,927.1,1,1,At Risk
67,1,25,78.25,0,3,1958.56,0,0,Loyal
37,1,63,20.55,0,0,1285.96,0,0,Loyal
26,0,8,78.36,0,2,624.33,0,0,Dormant
74,0,46,12.93,1,3,517.59,0,0,Loyal
77,0,45,119.12,0,2,5354.56,0,0,Loyal
28,0,25,147.52,1,1,3659.48,0,0,Loyal
34,0,43,27.6,0,3,1114.16,1,0,Loyal
31,0,9,25.34,0,2,270.13,0,0,Dormant
35,1,41,15.7,0,1,675.08,0,0,Loyal
35,1,51,125.14,2,1,6360.31,0,0,Loyal
61,1,1,111.46,1,1,25.62,1,1,At Risk
67,1,36,128.47,0,2,4604.6,0,0,Loyal
80,0,66,137.79,0,3,9109.81,0,0,Loyal
25,1,35,114.0,1,3,4025.39,0,0,Loyal
46,0,54,126.14,0,2,6761.13,1,1,At Risk
25,1,14,79.59,0,2,1152.35,0,0,Dormant
43,1,12,66.65,0,3,819.78,1,1,At Risk
45,0,20,12.43,0,1,230.54,0,0,Dormant
25,0,29,133.62,0,2,3857.62,1,1,At Risk
77,0,32,119.88,0,1,3805.49,1,1,At Risk
37,1,67,13.57,2,0,903.2,0,0,Loyal
64,1,4,127.36,0,0,526.04,1,1,At Risk
25,0,45,132.16,0,2,5997.98,0,0,Loyal
31,0,50,37.28,0,1,1826.85,0,0,Loyal
30,1,10,29.89,0,3,277.97,1,1,At Risk
72,1,46,36.43,1,0,1763.66,0,0,Loyal
57,0,52,128.26,0,1,6753.89,0,0,Loyal
34,0,40,111.62,0,0,4458.41,1,1,At Risk
68,1,52,130.71,0,3,6748.92,1,1,At Risk
43,0,37,30.52,0,2,1073.6,1,1,At Risk
23,0,61,122.83,0,2,7502.61,0,0,Loyal
34,1,1,123.21,0,1,154.86,1,1,At Risk
21,1,44,142.34,0,0,6321.09,0,0,Loyal
42,1,29,105.81,0,3,3022.3,1,1,At Risk
24,0,21,120.48,0,2,2445.51,1,1,At Risk
34,1,44,138.54,0,3,6138.96,1,1,At Risk
78,1,20,28.43,0,2,652.94,0,0,Dormant
77,0,66,58.49,0,1,3888.1,0,0,Loyal
39,1,45,94.51,2,0,4182.15,0,0,Loyal
71,0,26,90.85,1,2,2386.46,0,0,Loyal
45,0,13,12.14,0,1,151.49,0,0,Dormant
67,1,13,94.95,0,3,1156.63,0,0,Dormant
23,1,51,97.38,0,2,4952.71,1,1,At Risk
47,0,24,110.75,0,1,2685.17,0,0,Dormant
27,1,2,87.08,1,3,109.35,0,0,Dormant
67,1,4,81.84,2,0,336.67,1,1,At Risk
73,0,7,42.44,0,0,243.9,0,0,Dormant
56,1,48,49.0,0,0,2351.26,0,0,Loyal
31,1,35,54.27,0,3,1898.86,0,0,Loyal
71,1,31,99.03,0,0,3046.01,0,0,Loyal
63,0,22,88.94,2,2,1991.5,0,0,Dormant
59,1,64,73.16,2,2,4702.49,0,0,Loyal
39,1,72,30.69,0,2,2235.42,0,0,Loyal
74,0,7,122.13,0,2,960.4,1,1,At Risk
58,0,61,91.71,2,3,5668.27,0,0,Loyal
43,1,37,25.5,2,2,970.67,0,0,Loyal
27,0,46,62.75,2,3,2921.78,0,0,Loyal
19,1,3,37.0,0,3,138.99,1,1,At Risk
20,1,66,79.97,0,1,5266.97,1,1,At Risk
65,1,38,119.5,1,2,4532.96,0,0,Loyal
59,0,64,10.28,2,0,555.89,0,0,Loyal
72,0,24,36.47,0,1,852.49,1,1,At Risk
28,2,40,22.38,2,1,882.03,0,0,Loyal
27,0,40,91.22,0,1,3678.0,0,0,Loyal
29,0,52,110.73,1,0,5740.81,0,0,Loyal
78,0,23,68.62,2,2,1590.7,0,0,Dormant
31,0,8,16.62,0,1,159.81,1,1,At Risk
47,0,56,126.67,0,1,7142.53,1,1,At Risk
58,1,59,76.46,0,1,4563.25,0,0,Loyal
77,1,62,128.81,0,1,7911.22,1,1,At Risk
30,0,72,82.18,0,2,5890.19,0,0,Loyal
47,0,22,60.43,0,0,1301.6,1,0,Dormant
55,1,34,19.1,0,3,671.21,0,0,Loyal
28,1,30,23.24,2,0,701.21,0,0,Loyal
18,0,1,139.42,0,1,152.74,1,1,At Risk
44,0,7,109.03,2,3,770.48,1,1,At Risk
64,1,39,111.95,0,3,4382.77,1,1,At Risk
56,0,3,31.2,2,3,102.0,1,0,Dormant
60,0,63,76.05,0,2,4786.26,1,1,At Risk
66,0,71,40.82,1,2,2887.08,0,0,Loyal
54,1,12,76.91,1,2,979.7,0,0,Dormant
26,0,35,119.62,0,0,4115.55,0,0,Loyal
75,1,30,115.62,0,2,3488.39,1,1,At Risk
65,0,53,19.35,0,0,1075.45,0,0,Loyal
60,2,33,109.67,2,2,3682.16,0,0,Loyal
43,0,61,57.93,2,3,3497.94,0,0,Loyal
42,0,49,13.12,2,2,646.81,0,0,Loyal
34,0,63,52.94,0,3,3367.01,0,0,Loyal
23,1,53,56.74,1,2,3095.24,0,0,Loyal
32,1,36,26.93,0,0,1022.61,0,0,Loyal
78,0,2,73.51,1,3,140.58,1,1,At Risk
20,0,8,97.81,0,2,777.22,1,1,At Risk
48,2,39,98.0,0,2,3838.5,1,1,At Risk
45,1,55,48.65,1,1,2713.04,0,0,Loyal
26,1,16,95.61,0,0,1600.33,0,0,Dormant
79,0,36,137.52,2,3,4861.68,1,0,Loyal
61,1,62,30.97,1,1,1969.44,0,0,Loyal
68,1,13,30.19,1,2,305.72,0,0,Dormant
35,0,66,72.9,2,3,4920.72,0,0,Loyal
65,0,39,98.6,0,3,3837.4,1,1,At Risk
57,0,3,129.28,2,0,410.99,1,1,At Risk
49,1,70,32.99,1,1,2350.36,0,0,Loyal
36,0,12,109.98,0,2,1382.9,1,1,At Risk
80,1,24,24.69,0,2,594.04,1,1,At Risk
22,1,60,112.86,0,1,6700.13,0,0,Loyal
61,0,49,133.64,0,0,6615.77,0,0,Loyal
23,1,71,66.84,0,0,4743.71,0,0,Loyal
80,1,51,108.3,2,3,5540.81,0,0,Loyal
29,1,37,104.67,1,2,3810.83,1,1,At Risk
75,0,47,28.84,0,2,1267.8,1,1,At Risk
64,1,67,99.02,0,3,6609.48,1,1,At Risk
79,0,67,142.74,2,2,9526.95,0,0,Loyal
59,0,35,146.08,0,3,5050.14,0,0,Loyal
34,1,70,133.79,1,0,9399.41,0,0,Loyal
56,0,19,60.17,0,0,1060.63,0,0,Dormant
76,1,20,102.71,0,0,2009.71,0,0,Dormant
24,1,19,144.84,0,3,2796.61,1,1,At Risk
80,0,65,149.35,0,1,9760.54,0,0,Loyal
70,0,45,83.48,1,3,3683.78,0,0,Loyal
74,1,7,132.08,2,0,1013.9,1,1,At Risk
28,0,57,74.63,0,3,4262.14,0,0,Loyal
51,1,8,91.36,1,3,671.55,1,1,At Risk
70,1,36,22.38,2,1,822.09,0,0,Loyal
19,0,63,62.84,0,0,4007.08,0,0,Loyal
31,0,36,140.36,2,3,5037.62,0,0,Loyal
35,1,23,43.63,2,1,983.25,0,0,Dormant
65,0,54,107.8,1,2,5811.15,0,0,Loyal
77,1,1,38.0,1,2,77.54,0,0,Dormant
60,1,65,18.38,1,0,1086.55,0,0,Loyal
26,1,5,99.61,0,3,583.31,0,1,At Risk
56,0,72,94.42,1,2,6827.01,0,0,Loyal
21,1,22,75.77,1,3,1740.36,0,0,Dormant
65,0,15,66.25,1,0,1022.76,0,0,Dormant
31,1,57,55.14,0,3,3251.18,0,0,Loyal
28,1,19,143.21,1,2,2811.39,0,0,Dormant
47,0,9,35.89,1,2,318.9,1,1,At Risk
57,0,56,116.63,0,2,6514.45,1,1,At Risk
60,0,4,33.63,0,1,93.09,1,1,At Risk
44,1,34,93.56,1,1,3197.26,0,0,Loyal
46,0,63,75.03,0,2,4729.86,0,0,Loyal
69,1,25,138.4,0,1,3553.35,0,0,Loyal
49,0,67,89.56,1,0,6048.56,0,0,Loyal
66,0,56,98.52,0,3,5498.39,1,0,Loyal
77,1,66,69.9,2,1,4621.27,0,0,Loyal
47,0,12,96.0,0,1,1114.97,1,1,At Risk
43,1,43,29.85,0,1,1269.29,0,0,Loyal
47,2,31,47.0,0,2,1446.2,0,0,Loyal
68,1,68,88.1,2,3,5913.21,0,0,Loyal
27,0,34,122.58,0,1,4229.21,1,1,At Risk
29,1,30,144.9,1,1,4370.85,0,0,Loyal
50,1,31,29.03,1,1,830.96,0,0,Loyal
51,0,27,62.97,1,3,1731.56,0,0,Loyal
35,0,14,99.47,0,0,1419.16,0,0,Dormant
56,0,58,121.11,1,2,7041.04,0,0,Loyal
33,1,4,21.0,1,3,99.23,0,0,Dormant
